,label,tweet_id,tweet_text
10950,other_useful_information,'511590943393214465',"This is Latest! A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile came ashore o... http://t.co/7ea6ogodYo"
10955,other_useful_information,'512283493192044545',Weakened Odile heads over Mexico toward Arizona http://t.co/9KOBnN96UL #thewalkingdead
10959,other_useful_information,'511545022391394305',World #Hurricane Odile Spreads Destruction up #MexicoÂs #Baja Peninsula http://t.co/QhTHXhL96Z
10960,other_useful_information,'512013059662311424',Severe thunder storm and flash flood warnings in effect surrounding the Saddleback Mtns. #hurricaneodile #septemb... http://t.co/AqxkJmPiBj
10965,other_useful_information,'512301570479104004',"#HurricaneODILE, #Odile, @ABC, #Mexico, When can we expect family to be rescued from #Cabo #Stranded #StephenandJULIE http://t.co/ia2jnlN28d"
10966,other_useful_information,'512020311756505088',RT @DawnGilbertson: RT @HotelChatter: Most resorts in Cabo San Lucas will be closed for the next month due to damage from Hurricane Odile hÂ
10973,other_useful_information,'511852189262680064',Hurricane Odile Leaves Path of Destruction in Mexico: U.S. Southwest braces for incoming sto... http://t.co/3wMmx0i3CL #climate #weather
10979,other_useful_information,'511782444031569920',RT [http://t.co/oaisL5MQI7] PeÃ±a announces trip to South #BajaCalifornia to address damage #Odile
10981,other_useful_information,'511503106987663360',"ÂLife threatening,Â Âstrongest on recordÂ Hurricane Odile makes landfall in Mexico. Major damage reporte... http://t.co/sEBDcqHEhj #tcot"
10988,other_useful_information,'511913038719770624',RT @ColleenFerreira: My husband took these 2 pictures before we were told we couldn't take pictures of the damage #HurricaneODILE http://t.Â
10998,other_useful_information,'511591231147618304',"#DmEdiison_21 A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile c... http://t.co/Mk73cjug75 @DmEdiison_21"
10999,other_useful_information,'514109904961822721',"Post hurricane 'like zombie apocalypse' http://t.co/peiHCMllTR via @utsandiego  ""Crime and Corruption brings DIVINE DESTRUCTION!"" Capt Democ"
11000,other_useful_information,'514081581536137216',"RT @AusNewsNetwork: #BREAKING: Photos coming through now from damage at Cabo San Lucas, Hurricane #Odile - photos courtesy of @Aldolr  httpÂ"
11008,other_useful_information,'511862676939476994',A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile came ashore ... http://t.co/1PpIVDeaiB #climate #weather
11011,other_useful_information,'511705588582322176',Images saying more than words #loscabos #odile #odildamage #cabo #baja #reliefcabo  http://t.co/ZtlvIpnGlY
11012,other_useful_information,'511592187989987328',"A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile came ashore over Ca... http://t.co/KaqGnJR5MZ #mashable"
11021,other_useful_information,'512003887801593856',"*To check on people in #Baja impacted by #Odile, call US State DepartmentÂs Overseas Citizen Services 1-888-407-4747. http://t.co/7iWhT3HS4d"
11022,other_useful_information,'511671436344180736',"We survived Hurricane Odile, a Category 4 storm here in Cabo San Lucas, Mexico. Entire city is destroyed. Thanks for your prayers. #fb"
11030,other_useful_information,'512220733314195456',Tropical moisture from Odile begins making its way into Colorado.Sure helps make for a pretty sunrise! #cowx #sunrise http://t.co/YVUt3S7Oru
11038,other_useful_information,'511922695785971712',@J_KING42 odile is the name of the hurricane that just hit the baja peninsula. Its a category 3 hurricane. I guess it has cause damage in
11047,other_useful_information,'511594543062745088',"http://t.co/FXabgsj5gg A Path of Hurricane Odile's Destruction, Seen Through Instagram #TECHnovaAPP"
11055,other_useful_information,'511591210801061888',"#YovanielRd A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile ... http://t.co/gSJJsTHJm1 #Aneury_Montilla"
11059,other_useful_information,'514388315177361408',Ex-NFL QB calls for US aid to Cabo after hurricane ordeal: Kevin Kolb had four concussions in his f... http://t.co/kTN0ewsOKj #hurricane
11063,other_useful_information,'511545203753107456',World #Americas #Baja #Hurricane #Hurricane_Odile #Mexico Hurricane Odile Spreads Destruction up MexicoÂs Baja... http://t.co/ssXvDLdyX6
11068,other_useful_information,'512068394389348352',The scale of destruction in Cabo seems underreported: @iTravelCabo: Today's #cabo news #Odile http://t.co/uIGsZGbDDe #HurricaneODILE
11069,other_useful_information,'511549799955722240',RT @albamoraroca: The morning after hurricane #Odile in los Cabos. I feel like in a Walking Dead episode. https://t.co/XVX0o4u5sz
11074,other_useful_information,'511832273457381377',#Samsung Odile leaves extensive damage in its wake  http://t.co/Ujh21tw6CS
11075,other_useful_information,'511599011745521664',"A Path of Hurricane Odile's Destruction, Seen Through Instagram http://t.co/8rnISEyiic via Andrew Freedman"
11089,other_useful_information,'512251488937054209',"@airfaredealsbtd United will charge us a ""$200 change fee""on our flights into Cabo on Oct 1 despite the hurricane destruction.Unbelievable!"
11098,other_useful_information,'512190945136508929',RT @stacyjsmith1024: 20 people stranded at Riu hotel 3rd floor. No food  or water.  Need help #odile @PresidenciaMX # @LUISFELIPE_P
11102,other_useful_information,'511532000759808002',RT @SLObot60: Current Baja weather radar http://t.co/UlDAzW8teO NOTE Red Dot is 4.9 earthquake off San Felipe.Has damaged hospital w #OdileÂ
11104,other_useful_information,'511592611027509248',"A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile came ashore ove... http://t.co/9Sp8FvPmYu via @Mashable"
11111,other_useful_information,'512128374308106240',In #cabo the destruction was horrific #hurricaneodile #cabosanlucas http://t.co/Uhf1Gfdq71
11120,other_useful_information,'512042124272226304',"RT @PSYCHICTWINS: Odile: Unprecedented Tropical Cyclone Slams Cabo San Lucas, Mexico - prayers out! @weatherchannel http://t.co/McSWofGiaV Â"
11129,other_useful_information,'512325606433112064',"RT @RodrigoEBR: First live report on national TV from La Paz after #Odile. No looting at all, services are being restored slowly. Military Â"
11134,other_useful_information,'512264207568367617',#Hurricane #cabo Is everyone is ok at the RIU Santa Fe in Cabo San Lucas??? Help locate them @ABC cousin &amp; his wife http://t.co/46upGy1Q6u
11136,other_useful_information,'511590346233348097',"#TeamFollowBack A Path of Hurricane Odile's Destruction, Seen Through Instagram http://t.co/oOHaNovaHT"
11137,other_useful_information,'512005254502555648',@WLFHNTER Still expecting a fair amount of rain across SE portions of the state. Waiting for Odile's circulation to help gen up more storms.
11138,other_useful_information,'511545153379508224',"World #Hurricane Odile Spreads Destruction up #MexicoÂs #Baja Peninsula: CABO SAN LUCAS, MexicoÂ#Hurricane_Odile... http://t.co/NdgrovS9Kr"
11139,other_useful_information,'512246554124488705','Walking Dead' Scene In Baja After Odile; Tourists Airlifted Out As Storm ... - Fox News Latino http://t.co/pZ8IwbvKq0
11142,other_useful_information,'512040961472360448',Holy crap cabo got levelled by a hurricane :( tough to see some of the damage
11146,other_useful_information,'512209720116252673',"Hurricane Odile batters Mexico,in the 40's on the East Coast- weather is a factor and we are here to help- http://t.co/sPzlAV8ehZ"
11149,other_useful_information,'511473339177500673',#HurricaneOdile helps spread clouds &amp; a few showers in #TX today. More rain by mid week. #keyewx http://t.co/2fbWJSoWZk
11156,other_useful_information,'511828504048963584',NBC News' Bill Karins has updates on the damage left by Hurricane Odile.  http://t.co/MO6Kitxc8a
11157,other_useful_information,'511969314404970496',"World Hurricane Odile Update: Mexico to Airlift Tourists After Flood, Destruction: CABO SAN LUCAS, MexicoÂThe... http://t.co/fZWErDIw2c"
11159,other_useful_information,'514205810055208960',PT mopping up after #hurricane #odile #hurricaneodile #cabosanlucas #bcs #cabo #loscabos #prayersforcabo #prayfor... http://t.co/xP5FslKr3B
11162,other_useful_information,'514047082135846913',RT @TheUsNewz: Daily Rant&amp;Rave: Rescue from Hurricane Odile #Seattle http://t.co/qJJnt98hKn
11169,other_useful_information,'514083610924949504',"Huracan Odile affected Cabos, services for PanAmerican Congress Next thursday we will decide the new  site, keeping date Nov12-15 cmim"
11175,other_useful_information,'512292470948765696',@alid929 My bro called last night he was flown out! He said tourists are okay and more flights today #HurricaneODILE #SanJosedelCabo
11179,other_useful_information,'511591335292186624',"(#Bryan_Starz) A Path of Hurricane Odile's Destruction, Seen Through Instagram http://t.co/yZjMppGlSU (#Bryan_Starz)"
11184,other_useful_information,'511591997749358594',"New post: ""A Path of Hurricane Odile's Destruction, Seen Through Instagram"" http://t.co/g4BZ7e3sdu"
11185,other_useful_information,'511592168838811649',"( #IkybrownUS ) A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile came ashore o... http://t.co/i07dmOVyvt"
11192,other_useful_information,'516688877927804928',"RT @riskmarketnews: Peru's Deadly Earthquake, $224M Odile Cost for Mexican Insurers: RMN for Monday http://t.co/K132YAd6Sg #insurance #reinÂ"
11200,other_useful_information,'512278903822364672',Twitter alerts are now in MÃ©xico helping populations to stay safe during the hurricane season - CanalAR #Odile  http://t.co/AykdJ56i6k
11204,other_useful_information,'512055182029357056',#RiuSantaFe #HurricaneODILE #cabo #Matzalan #SDJ http://t.co/IotqstYTy6  Anyone seen our kids @RIU? pls help! http://t.co/M7JOrdX9VG
11214,other_useful_information,'511646148738572288',@WESTCOASTWLDCAT at this point it looks as though that will get dragged N on the E side of Odile. possibly helping our rain Tue nite.
11215,other_useful_information,'512303801672675328',RT @pvschools: Wild weather could be on the way with #HurricaneOdile approaching. Follow us here for updates on affected services. http://tÂ
11217,other_useful_information,'511975856340615168',RT @rcarlmark: Perfect symmetry of Cat 3 hurr. #Odile as it made landfall in Cabo overnight. La Paz also hit. http://t.co/C35kaiDOw4
11218,other_useful_information,'511610934779858944',http://t.co/J88ReQxPdZ Team #IMPACT is keeping an eye on Hurricane #Odile. We will keep you posted with possible ways to help! Stay...
11219,other_useful_information,'512265829103443968',HPC QPF 24-hr 1day product can be overlaid in the @FCDFloodInfo Google Map. All eyes on #Odile! #azwx http://t.co/jTDBBHJj56
11222,other_useful_information,'514144637251239936',Please visit our Facebook page for updates and pictures from storm damage from #HurricaneODILE #associamexico http://t.co/fMIq12x1pW
11223,other_useful_information,'511973781225885696',"RT @fox32news: SEND US PHOTOS: If youÂre in the area of where #HurricaneODILE hit, send us your storm-destruction photos. Keep safe! http:/Â"
11225,other_useful_information,'511590605575569408',"News U Can Use: A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile came ashore o... http://t.co/yNIuKXoqBw"
11226,other_useful_information,'511591999854874624',"#Tech News: A Path of Hurricane Odile's Destruction, Seen Through Instagram http://t.co/nOOLPt2BWb"
11228,other_useful_information,'516944744283648001',RT @GreaterGoodorg: The destruction from Hurricane Odile just 11 days ago has left thousands of animals inju... http://t.co/ulMWKVadw0 httpÂ
11231,other_useful_information,'511591875854098432',"(?#Johan_Stars_07?) A Path of Hurricane Odile's Destruction, Seen Through Instagram http://t.co/pznCIoGcwv"
11237,other_useful_information,'514070311529353216',RT @intlfamilylinks: Lost communication with family in #Mexico because of Hurricane #Odile? The #RedCross may be able to help! Learn more: Â
11240,other_useful_information,'516944027636088832',Animals Stranded from Hurricane Odile - Help Now https://t.co/DP8xmSDES8
11242,other_useful_information,'511597154776150016',"A Path of Hurricane Odile's Destruction, Seen Through Instagram - Hurricane Odile came ashore over Cabo San... http://t.co/xfjeJ897IM"
11247,other_useful_information,'514453041433440256',Cruise Lines Skip Cabo San Lucas While Town Assesses Hurricane Odile Storm Damage - Various http://t.co/VcVbt5jf5d via @CruiseCritic #travel
11250,other_useful_information,'511660517530664960',RT @AriWeather: Last visible satellite view of #Hurricane #Odile before it hammers #CaboSanLucas tonight.. very serious/deadly storm http:/Â
11259,other_useful_information,'511503218464292864',RT @wesleywolfe44: #LosCabos the first pictures of the damage from #HurricaneODILE the damage is astounding! #tropics #CaboSanLucas #LaPaz
